module	GeneName
M3_8	TSC1
M3_8	SLC33A1
M3_8	C11orf31
M3_8	MRPS6
M3_8	C6orf130
M3_8	FAM36A
M3_8	POMT1
M3_8	CROP
M3_8	ZF
M3_8	LONP
M3_8	ATAD1
M3_8	FNBP4
M3_8	FUBP1
M3_8	GOLGIN-67
M3_8	KIAA1276
M3_8	MGC23401
M3_8	CBX7
M3_8	SPG7
M3_8	NALP1
M3_8	C1QDC1
M3_8	EZH1
M3_8	SS18L1
M3_8	OGG1
M3_8	FLJ00312
M3_8	KCTD7
M3_8	LONP
M3_8	LOC148203
M3_8	TBP
M3_8	ZNF207
M3_8	NSUN5
M3_8	ZNF265
M3_8	DDX26B
M3_8	RBM5
M3_8	FLJ20203
M3_8	METTL4
M3_8	MTAC2D1
M3_8	GPR89
M3_8	SLC35E2
M3_8	MALAT1
M3_8	CLEC2D
M3_8	SLC35C2
M3_8	PTAR1
M3_8	SLC7A6
M3_8	NIT2
M3_8	TNFRSF7
M3_8	DSU
M3_8	COX11
M3_8	FLJ20422
M3_8	RNP
M3_8	C21orf86
M3_8	C9orf103
M3_8	CCDC14
M3_8	KLHDC4
M3_8	SNRPN
M3_8	PHC3
M3_8	ATM
M3_8	FLJ13848
M3_8	ECHDC2
M3_8	C21orf66
M3_8	SFRS14
M3_8	LOC374443
M3_8	DLG1
M3_8	KIAA0692
M3_8	ZNF42
M3_8	NR2C1
M3_8	DKFZp667E0512
M3_8	KIAA0355
M3_8	POLR3E
M3_8	ATF7IP2
M3_8	VAMP1
M3_8	BRD9
M3_8	FLJ10769
M3_8	ARHGEF7
M3_8	PRKX
M3_8	C19orf29
M3_8	NGLY1
M3_8	C14orf124
M3_8	FTS
M3_8	LOC283130
M3_8	RAD9A
M3_8	DEF6
M3_8	VPS13A
M3_8	FLJ12903
M3_8	MACF1
M3_8	BMS1L
M3_8	HEL308
M3_8	HNRPA2B1
M3_8	ZNF514
M3_8	CRAMP1L
M3_8	CRSP6
M3_8	RAB3GAP
M3_8	ENOSF1
M3_8	KIAA0276
M3_8	BBP
M3_8	OGT
M3_8	CROP
M3_8	PNN
M3_8	SH3MD1
M3_8	MBD4
M3_8	ASB1
M3_8	PKD1
M3_8	ALS2CR3
M3_8	YPEL3
M3_8	SMURF2
M3_8	PCGF3
M3_8	ZCWCC2
M3_8	LOC221442
M3_8	USP54
M3_8	CCNL2
M3_8	KIAA1712
M3_8	KIAA1704
M3_8	GOLGA1
M3_8	CCNT2
M3_8	SNX1
M3_8	TNKS
M3_8	ENOSF1
M3_8	MGC33302
M3_8	KIAA1712
M3_8	FKBP6
M3_8	AKAP10
M3_8	LOC150759
M3_8	ZNF302
M3_8	LOC155435
M3_8	UNC5CL
M3_8	RPS6KA5
M3_8	C19orf2
M3_8	IL11RA
M3_8	LUC7L
M3_8	NMT2
M3_8	CHD2
M3_8	TARDBP
M3_8	PLGL
M3_8	ZNF263
M3_8	LOC150759
M3_8	MTX3
M3_8	KIAA1915
M3_8	NOD27
M3_8	C21orf4
M3_8	HKR1
M3_8	FLJ34443
M3_8	BTN3A1
M3_8	PRKCBP1
M3_8	DDX17
M3_8	FLJ37562
M3_8	FLJ21616
M3_8	C1orf41
M3_8	CRBN
M3_8	KIAA0073
M3_8	NUP210
M3_8	MTMR9
M3_8	ZNF529
M3_8	AMT
M3_8	LOC115648
M3_8	GTF3C3
M3_8	CDK5RAP3
M3_8	MTMR4
M3_8	RABL2B
M3_8	FLJ31306
M3_8	TFB1M
M3_8	LARS
M3_8	FAM31C
M3_8	CDK5RAP1
M3_8	INPP5E
M3_8	BTN2A1
M3_8	C20orf119
M3_8	LOC159091
M3_8	ZCWCC1
M3_8	TRAF5
M3_8	FLJ20531
M3_8	HSD17B7
M3_8	FLJ12700
M3_8	ZNF655
M3_8	DKFZp434H1419
M3_8	ZNF37B
M3_8	ERO1LB
M3_8	FLJ20758
M3_8	AKAP10
M3_8	C7orf32
M3_8	CHD1L
M3_8	WDR37
M3_8	DGKD
M3_8	PLA2G4B
M3_8	CBX5
M3_8	SLC7A6
M3_8	CYFIP2
M3_8	UBASH3A
M3_8	SIGIRR
M3_8	SIGIRR
M3_8	FLJ11795
M3_8	LEF1
M3_8	DBP
M3_8	PLCG1
M3_8	MACF1
M3_8	NPIP
M3_8	INPP4A
M3_8	NPIP
M3_8	RUTBC3
M3_8	AHSA2
M3_8	TDRD3
M3_8	C9orf95
M3_8	HRMT1L1
M3_8	FLJ12270
M3_8	TH1L
M3_8	ABI2
M3_8	HRMT1L1
M3_8	PDCD5
M3_8	NSUN5
M3_9	FLI1
M3_9	ATF1
M3_9	NEK7
M3_9	CUL4A
M3_9	UBE4A
M3_9	USP33
M3_9	FMR1
M3_9	SSA2
M3_9	CDK8
M3_9	FLJ21439
M3_9	AUH
M3_9	FBXW2
M3_9	USP48
M3_9	TMP21
M3_9	CCM1
M3_9	PAPOLA
M3_9	RW1
M3_9	SEH1L
M3_9	FLJ22318
M3_9	SCFD1
M3_9	RAB7L1
M3_9	AZI2
M3_9	OSBPL8
M3_9	OSBPL9
M3_9	DHX29
M3_9	IPO7
M3_9	MAP3K2
M3_9	KIAA0433
M3_9	SFRS2IP
M3_9	FLJ11193
M3_9	MRS2L
M3_9	GTF2I
M3_9	SENP6
M3_9	COG5
M3_9	FLJ11806
M3_9	HDAC2
M3_9	KIAA0431
M3_9	SYNCRIP
M3_9	KIAA1185
M3_9	FLJ20397
M3_9	CCT6A
M3_9	M17S2
M3_9	PRKCI
M3_9	RPA1
M3_9	FLJ21908
M3_9	C14orf135
M3_9	REC14
M3_9	MTM1
M3_9	RBM8A
M3_9	ELP3
M3_9	DGCR2
M3_9	MMRP19
M3_9	RAP140
M3_9	FLJ12716
M3_9	TUBGCP3
M3_9	KIAA0372
M3_9	CCT4
M3_9	SRP72
M3_9	LY75
M3_9	GLT8D1
M3_9	KIAA0240
M3_9	AGL
M3_9	NEK9
M3_9	KIAA1040
M3_9	POT1
M3_9	FLJ16518
M3_9	HS2ST1
M3_9	PSME3
M3_9	SMARCA2
M3_9	DARS
M3_9	FLJ20718
M3_9	WASPIP
M3_9	ADCY7
M3_9	PTPRC
M3_9	CREB1
M3_9	ARL6IP5
M3_9	ALDH9A1
M3_9	CP110
M3_9	DNMT2
M3_9	ACN9
M3_9	SLC30A5
M3_9	LACTB2
M3_9	WDR11
M3_9	SNX4
M3_9	APPL
M3_9	SCP2
M3_9	NEK4
M3_9	WSB1
M3_9	BBP
M3_9	BICD2
M3_9	PPP2CB
M3_9	CTBP2
M3_9	NFYC
M3_9	ALG6
M3_9	KIAA0196
M3_9	RHOT1
M3_9	SEC22L1
M3_9	BCCIP
M3_9	MTMR2
M3_9	LYRIC
M3_9	TDG
M3_9	MGC11061
M3_9	PIK3C3
M3_9	NCOR1
M3_9	TAF2
M3_9	EDD
M3_9	KIAA1164
M3_9	RBM28
M3_9	CGI-12
M3_9	AKAP9
M3_9	TOP2B
M3_9	IKBKAP
M3_9	PUM2
M3_9	CENTB2
M3_9	DCP2
M3_9	ARFGEF1
M3_9	RABGAP1
M3_9	PUM1
M3_9	TSNAX
M3_9	RGS14
M3_9	ZNF143
M3_9	IPO7
M3_9	WWP1
M3_9	BNIP3
M3_9	PURA
M3_9	OBFC1
M3_9	KIAA0143
M3_9	COX11
M3_9	PRKDC
M3_9	EPS15
M3_9	SEPT15
M3_9	C2orf33
M3_9	COVA1
M3_9	PCAF
M3_9	RANBP5
M3_9	PRPSAP2
M3_9	HTATSF1
M3_9	FLJ11088
M3_9	IBTK
M3_9	LARP
M3_9	REV3L
M3_9	SCC-112
M3_9	EPS15
M3_9	PAK2
M3_9	SMAD2
M3_9	C17orf25
M3_9	SUPT16H
M3_9	MOCS2
M3_9	HAN11
M3_9	G3BP
M3_9	ZDHHC13
M3_9	C19orf7
M3_9	THY28
M3_9	LRPPRC
M3_9	ADD3
M3_9	LRBA
M3_9	SCC-112
M3_9	SOS1
M3_9	RAB7L1
M3_9	CLOCK
M3_9	LRPPRC
M3_9	UBE3C
M3_9	HADHSC
M3_9	PAI-RBP1
M3_9	CNOT1
M3_9	CUL4B
M3_9	HIP2
M3_9	PPP3CB
M3_9	MRPL19
M3_9	SNRPD3
M3_9	TLK1
M3_9	CPOX
M3_9	WASPIP
M3_9	TCFL1
M3_9	MRS2L
M3_9	NAG
M3_9	C6orf96
M3_9	C6orf62
M3_9	SRP46
M3_9	LRRC5
M3_9	ATP10D
M3_9	CLCN3
M3_9	SNTB2
M3_9	CG018
M3_9	CREBL2
M3_9	UBAP2L
M3_9	ABCD3
M3_9	ADAM10
M3_9	COG2
M3_9	AKAP7
M3_9	NDFIP1
M3_9	SSBP2
M3_9	HMGN4
M3_9	FBXL4
M3_9	GALNT11
M3_9	ACSL5
M3_9	KIAA0528
M3_9	FLJ13576
M3_9	HSU79274
M3_9	PTPLB
M3_9	TPARL
M3_9	TCFL5
M3_9	ABAT
M3_9	KIAA1012
M3_9	WDR39
M3_9	MEF2C
M3_9	CNOT6
M3_9	NFE2L3
M3_9	PDCD6
M3_9	KNS2
M3_9	CXorf53
M3_9	SFRS1
M3_9	FYN
M3_9	POLR3C
M3_9	PDHX
M3_9	EBAG9
M3_9	PKD2
M3_9	KIAA0240
M3_9	TAF4
M3_9	SUHW4
M3_9	C14orf111
M3_9	DMXL1
M3_9	CASP8AP2
M3_9	ZKSCAN1
M3_9	KIAA0217
M3_9	COMMD8
M3_9	VPS41
M3_9	ABCF2
M3_9	VPS13C
M3_9	AGA
M3_9	ARHGEF6
M3_9	NFYB
M3_9	GRSF1
M3_9	CLNS1A
M3_9	FLJ12788
M3_9	VPS45A
M3_9	TIA1
M3_9	ATRX
M3_9	TTC13
M3_9	SMC1L1
M3_9	SNX1
M3_9	FTO
M3_9	VPS13A
M3_9	METTL2
M3_9	SMARCAL1
M3_9	NCBP2
M3_9	BTN3A2
M3_9	NUP43
M3_9	RBM6
M3_9	RAP1A
M3_9	KIAA0494
M3_9	COG4
